CustomerID,Name,Age,Gender,Geography,Native_Place,Marital_Status,Tenure,Account_Type,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Monthly_Income,CreditScore,Loan_Status,EMI_Amount,Exited,Branch_Code,Account_Open_Date,Last_Transaction_Date,Customer_Review,Review_Sentiment,Sentiment_Score
CID098614,Amit Singh,72,Female,Rajasthan,Mumbai,Divorced,1,Salary,605704.1,1,0,1,1712755.48,142729.62,589,Gold,26075.96,0,BR065,2025-02-05,2024-06-10,Very satisfied 👍,Positive,0.9811439514160156
CID098615,Rahul Singh,37,Male,Karnataka,Hyderabad,Widowed,11,Salary,101590.48,2,0,0,821445.93,68453.83,774,Business,26539.53,1,BR031,2014-10-20,2024-06-08,Poor service 😠,Negative,0.9434412717819214
CID098616,Sunita Rao,64,Female,Maharashtra,Delhi,Widowed,5,Student,148369.77,4,0,0,879341.16,73278.43,321,Business,30445.51,1,BR036,2021-10-30,2025-05-16,Rude staff 😡,Negative,0.9344054460525513
CID098617,Priya Singh,34,Female,Rajasthan,Ahmedabad,Divorced,14,Joint,863128.06,3,0,1,1569094.0,130757.83,857,Multiple,82165.85,0,BR074,2022-11-23,2025-02-10,Excellent service! 😊,Positive,0.9848268032073975
CID098618,Ananya Singh,47,Male,Gujarat,Bangalore,Widowed,14,Savings,110075.15,1,1,0,1869115.66,155759.64,354,Education,42949.65,1,BR086,2014-03-19,2025-05-17,App crashes 📵,Negative,0.9142545461654663
CID098619,Neha Singh,58,Female,Telangana,Chennai,Single,5,Premium,79905.1,4,0,1,999330.39,83277.53,316,Education,28137.53,0,BR031,2023-07-04,2025-04-13,App crashes 📵,Negative,0.9142545461654663
CID098620,Sunita Kumar,61,Male,Delhi,Kolkata,Single,17,Premium,688952.19,4,1,0,735042.56,61253.55,533,Home,25110.09,1,BR095,2010-10-25,2024-10-31,Long waits ⏲️,Negative,0.6278406381607056
CID098621,Amit Gupta,73,Male,Maharashtra,Kolkata,Married,5,NRI,69605.57,1,1,1,1574115.41,131176.28,622,Multiple,0.0,0,BR012,2022-08-08,2024-07-17,Excellent service! 😊,Positive,0.9848268032073975
CID098622,Neha Verma,56,Female,Rajasthan,Bangalore,Divorced,12,Student,483730.02,3,1,0,1086377.46,90531.46,684,Business,38024.06,1,BR040,2024-07-16,2024-06-07,Poor service 😠,Negative,0.9434412717819214
CID098623,Neha Verma,50,Other,Tamil Nadu,Jaipur,Divorced,4,Current,757511.32,2,0,1,843978.81,70331.57,416,Home,25203.62,0,BR003,2024-04-24,2024-10-27,No waiting time ⚡,Neutral,0.6319148540496826
CID098624,Ananya Gupta,52,Other,Delhi,Mumbai,Married,9,Current,349199.43,1,1,1,1430989.93,119249.16,348,Multiple,70417.81,0,BR007,2020-11-10,2024-09-29,Average experience 😐,Neutral,0.6517417430877686
CID098625,Ananya Verma,39,Female,Tamil Nadu,Ahmedabad,Married,13,Current,476297.04,1,1,1,1695160.56,141263.38,843,Home,54448.59,0,BR093,2019-08-22,2024-10-18,Great mobile app 🥰,Positive,0.9832854866981506
CID098626,Amit Gupta,19,Other,Telangana,Mumbai,Married,19,Joint,320167.09,4,1,1,424912.55,35409.38,641,Gold,5892.49,0,BR090,2015-06-29,2024-10-16,No waiting time ⚡,Neutral,0.6319148540496826
CID098627,Rahul Sharma,82,Female,Delhi,Pune,Widowed,0,Savings,657384.94,1,1,0,1502688.0,125224.0,380,Business,47121.94,1,BR089,2025-04-21,2025-01-24,App crashes 📵,Negative,0.9142545461654663
CID098628,Rahul Sharma,66,Other,Rajasthan,Ahmedabad,Single,1,Current,290281.39,3,0,1,818789.31,68232.44,735,Home,25007.2,0,BR030,2024-05-31,2024-12-06,No waiting time ⚡,Neutral,0.6319148540496826
CID098629,Ananya Sharma,58,Other,Rajasthan,Ahmedabad,Single,12,Salary,510566.8,1,1,1,929141.06,77428.42,332,Auto,18807.41,0,BR060,2013-09-02,2025-02-23,Great mobile app 🥰,Positive,0.9832854866981506
CID098630,Amit Sharma,39,Other,West Bengal,Jaipur,Married,11,Student,832955.67,3,1,1,730805.89,60900.49,839,Auto,10338.95,0,BR035,2018-01-03,2025-03-09,No waiting time ⚡,Neutral,0.6319148540496826
CID098631,Ananya Rao,39,Male,Uttar Pradesh,Mumbai,Widowed,15,Premium,926502.34,3,1,0,1236931.83,103077.65,566,Home,45659.34,1,BR091,2022-05-29,2024-11-04,Poor service 😠,Negative,0.9434412717819214
CID098632,Neha Singh,67,Male,West Bengal,Mumbai,Widowed,16,Joint,425308.04,3,1,1,1306796.09,108899.67,706,Multiple,0.0,0,BR081,2017-05-12,2024-11-29,Excellent service! 😊,Positive,0.9848268032073975
CID098633,Rahul Singh,34,Male,Maharashtra,Chennai,Married,6,NRI,569295.02,2,0,1,1714124.59,142843.72,786,Gold,24424.48,0,BR098,2022-04-20,2024-12-06,Long waits ⏲️,Negative,0.6278406381607056
CID098634,Sunita Sharma,55,Female,Telangana,Mumbai,Married,16,Senior Citizen,1614.36,1,0,1,270590.53,22549.21,331,Education,6812.51,0,BR081,2024-04-03,2024-06-08,Professional staff 🌟,Positive,0.9108184576034546
CID098635,Rahul Singh,31,Female,Tamil Nadu,Lucknow,Widowed,15,Student,276266.19,1,0,1,201518.4,16793.2,859,Education,4589.79,0,BR026,2016-05-16,2025-03-09,App crashes 📵,Negative,0.9142545461654663
CID098636,Priya Iyer,69,Female,Delhi,Ahmedabad,Divorced,14,NRI,60851.98,3,0,1,1954571.87,162880.99,425,Personal,45266.64,0,BR080,2024-12-30,2024-08-31,No waiting time ⚡,Neutral,0.6319148540496826
CID098637,Ananya Verma,38,Other,Tamil Nadu,Ahmedabad,Married,1,NRI,24049.98,2,0,0,1070215.37,89184.61,625,Personal,25427.14,0,BR072,2025-03-31,2025-04-27,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098638,Rahul Verma,21,Other,Tamil Nadu,Chennai,Married,2,Salary,739374.67,4,1,0,1522517.91,126876.49,635,Personal,29346.39,0,BR080,2024-01-25,2024-12-03,Poor service 😠,Negative,0.9434412717819214
CID098639,Rahul Iyer,85,Other,Delhi,Ahmedabad,Married,19,Student,206927.09,1,0,0,1410187.12,117515.59,870,Gold,14593.99,1,BR065,2019-10-29,2025-01-29,Too many fees 💸,Negative,0.7381492853164673
CID098640,Priya Gupta,40,Male,Uttar Pradesh,Hyderabad,Widowed,10,Senior Citizen,235045.56,4,0,1,1184598.7,98716.56,305,Home,38455.76,0,BR047,2025-02-25,2025-04-04,Great mobile app 🥰,Positive,0.9832854866981506
CID098641,Sunita Rao,76,Female,Tamil Nadu,Mumbai,Single,17,Student,458333.1,3,0,1,840057.31,70004.78,401,Education,18087.19,0,BR074,2015-11-06,2025-03-27,Too many fees 💸,Negative,0.7381492853164673
CID098642,Neha Singh,26,Female,West Bengal,Delhi,Widowed,12,Student,548533.27,1,1,0,417198.32,34766.53,817,Education,9733.84,0,BR031,2023-09-05,2024-10-25,Professional staff 🌟,Positive,0.9108184576034546
CID098643,Rahul Sharma,83,Male,West Bengal,Ahmedabad,Widowed,12,Salary,259539.57,4,0,1,1584835.1,132069.59,317,Auto,26365.94,0,BR056,2022-09-07,2025-01-22,Professional staff 🌟,Positive,0.9108184576034546
CID098644,Priya Iyer,47,Female,Telangana,Pune,Widowed,5,Joint,797890.73,4,1,0,524558.28,43713.19,361,Business,16495.17,1,BR034,2024-12-15,2024-05-28,Too many fees 💸,Negative,0.7381492853164673
CID098645,Amit Kumar,40,Female,West Bengal,Bangalore,Divorced,15,Premium,211553.13,4,0,1,1775759.21,147979.93,311,Home,64552.39,1,BR063,2018-08-05,2024-09-17,App works fine 📱,Positive,0.8045811653137207
CID098646,Amit Iyer,22,Female,Maharashtra,Pune,Single,8,NRI,736169.94,3,0,0,1637672.49,136472.71,426,Personal,28833.05,0,BR029,2018-01-27,2024-06-17,Professional staff 🌟,Positive,0.9108184576034546
CID098647,Priya Gupta,60,Other,West Bengal,Hyderabad,Widowed,0,NRI,79815.05,3,1,0,1317937.67,109828.14,705,Gold,16675.73,1,BR023,2025-04-21,2025-04-07,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098648,Ananya Gupta,40,Male,Rajasthan,Hyderabad,Married,11,Current,674494.43,2,0,1,634034.89,52836.24,706,Education,17429.97,0,BR068,2021-04-24,2024-10-01,App crashes 📵,Negative,0.9142545461654663
CID098649,Ananya Gupta,66,Male,West Bengal,Chennai,Married,0,Savings,643373.36,1,1,0,1061727.34,88477.28,300,Multiple,0.0,1,BR061,2025-04-21,2024-06-06,Long waits ⏲️,Negative,0.6278406381607056
CID098650,Neha Kumar,39,Female,Uttar Pradesh,Delhi,Divorced,4,Senior Citizen,755042.95,4,0,0,1228157.56,102346.46,757,Personal,25451.9,0,BR042,2022-10-13,2024-11-08,Very satisfied 👍,Positive,0.9811439514160156
CID098651,Ananya Kumar,49,Female,Rajasthan,Hyderabad,Single,13,Premium,579139.59,1,1,1,1198666.08,99888.84,812,Gold,14849.06,0,BR025,2023-04-18,2025-03-12,Average experience 😐,Neutral,0.6517417430877686
CID098652,Priya Sharma,85,Female,Karnataka,Kolkata,Divorced,15,Student,743648.47,1,1,0,453550.83,37795.9,495,Personal,9690.72,1,BR003,2012-09-19,2025-02-15,Poor service 😠,Negative,0.9434412717819214
CID098653,Neha Verma,52,Male,Telangana,Kolkata,Single,19,Student,749944.61,1,0,0,1039950.72,86662.56,750,Multiple,0.0,1,BR035,2018-04-09,2025-02-26,Long waits ⏲️,Negative,0.6278406381607056
CID098654,Rohan Kumar,72,Male,West Bengal,Hyderabad,Divorced,19,Premium,270831.11,2,1,1,788545.62,65712.13,822,Personal,13896.04,0,BR087,2014-12-12,2024-09-29,Reasonable fees 💲,Neutral,0.7338849306106567
CID098655,Amit Verma,62,Male,Telangana,Delhi,Divorced,10,Current,56995.71,1,0,0,1586632.94,132219.41,607,Multiple,0.0,0,BR013,2019-10-02,2024-09-20,Very satisfied 👍,Positive,0.9811439514160156
CID098656,Priya Sharma,80,Other,Maharashtra,Kolkata,Widowed,7,NRI,887390.41,2,1,0,704737.67,58728.14,573,Auto,10743.76,0,BR026,2021-07-01,2024-07-16,Great mobile app 🥰,Positive,0.9832854866981506
CID098657,Priya Rao,30,Other,West Bengal,Ahmedabad,Widowed,10,Premium,84114.26,3,1,0,1670623.63,139218.64,728,Education,38255.24,0,BR010,2022-10-22,2024-07-27,Professional staff 🌟,Positive,0.9108184576034546
CID098658,Rohan Sharma,50,Male,Uttar Pradesh,Jaipur,Single,16,Savings,826431.67,3,1,0,523544.03,43628.67,341,Home,17328.65,0,BR073,2020-10-21,2025-05-13,Great mobile app 🥰,Positive,0.9832854866981506
CID098659,Priya Gupta,39,Other,Gujarat,Mumbai,Divorced,20,Joint,3640.32,2,1,0,962378.11,80198.18,796,Home,35753.58,1,BR022,2007-09-24,2025-04-10,Long waits ⏲️,Negative,0.6278406381607056
CID098660,Priya Gupta,41,Female,Delhi,Jaipur,Single,3,NRI,126250.11,1,0,1,1784414.71,148701.23,572,Gold,17235.08,0,BR027,2023-03-30,2024-06-12,Reasonable fees 💲,Neutral,0.7338849306106567
CID098661,Neha Iyer,65,Male,Tamil Nadu,Jaipur,Widowed,15,Senior Citizen,797863.7,2,0,0,286436.8,23869.73,633,Business,9639.01,1,BR060,2016-09-08,2025-02-26,Professional staff 🌟,Positive,0.9108184576034546
CID098662,Neha Sharma,83,Male,Tamil Nadu,Kolkata,Married,10,NRI,331502.66,1,0,0,313961.5,26163.46,423,Gold,2781.77,1,BR054,2017-07-19,2024-12-07,App works fine 📱,Positive,0.8045811653137207
CID098663,Amit Verma,73,Female,Uttar Pradesh,Mumbai,Single,8,Premium,32040.1,1,1,0,1524502.78,127041.9,889,Home,52558.68,1,BR036,2018-01-12,2025-02-14,Long waits ⏲️,Negative,0.6278406381607056
CID098664,Rahul Singh,78,Male,Uttar Pradesh,Ahmedabad,Widowed,1,Salary,98577.02,2,1,0,1055751.44,87979.29,758,Home,35340.22,1,BR084,2024-10-14,2024-09-10,Rude staff 😡,Negative,0.9344054460525513
CID098665,Rahul Kumar,39,Male,Gujarat,Hyderabad,Divorced,10,Senior Citizen,14116.41,2,0,0,763525.77,63627.15,437,Business,27523.81,1,BR084,2017-05-15,2024-12-04,Great mobile app 🥰,Positive,0.9832854866981506
CID098666,Sunita Gupta,33,Female,West Bengal,Lucknow,Divorced,15,Salary,802157.28,1,1,1,1275141.52,106261.79,581,Multiple,67679.1,1,BR061,2015-05-22,2024-09-22,Rude staff 😡,Negative,0.9344054460525513
CID098667,Neha Gupta,54,Other,Maharashtra,Delhi,Divorced,13,NRI,757856.15,2,0,0,1801944.91,150162.08,835,Multiple,0.0,1,BR021,2025-03-06,2024-09-05,Poor service 😠,Negative,0.9434412717819214
CID098668,Neha Iyer,54,Other,Maharashtra,Hyderabad,Married,5,Savings,484733.79,1,1,1,1765841.24,147153.44,332,Multiple,0.0,0,BR079,2022-09-26,2025-04-04,No waiting time ⚡,Neutral,0.6319148540496826
CID098669,Neha Sharma,85,Female,Delhi,Kolkata,Widowed,7,Premium,913303.85,4,1,0,1389598.68,115799.89,544,Auto,17493.45,1,BR042,2024-12-22,2024-10-31,Poor service 😠,Negative,0.9434412717819214
CID098670,Neha Singh,80,Male,Tamil Nadu,Ahmedabad,Single,1,Current,959982.22,2,0,0,1701726.31,141810.53,843,Multiple,80753.82,1,BR059,2024-06-15,2024-12-05,App crashes 📵,Negative,0.9142545461654663
CID098671,Neha Gupta,18,Other,Gujarat,Jaipur,Single,2,Salary,476102.14,3,1,0,291847.42,24320.62,514,Education,8002.82,0,BR077,2024-08-19,2025-02-26,Very satisfied 👍,Positive,0.9811439514160156
CID098672,Rahul Kumar,64,Male,Tamil Nadu,Pune,Single,15,NRI,495566.52,3,1,1,490228.9,40852.41,438,Multiple,25682.85,0,BR083,2010-11-07,2024-09-21,No waiting time ⚡,Neutral,0.6319148540496826
CID098673,Ananya Singh,65,Other,Gujarat,Lucknow,Divorced,10,Savings,569477.63,1,0,0,1686880.41,140573.37,795,Auto,28556.12,0,BR021,2018-01-15,2025-03-29,Excellent service! 😊,Positive,0.9848268032073975
CID098674,Amit Gupta,68,Female,Delhi,Jaipur,Widowed,10,Premium,598616.09,4,1,0,1992563.26,166046.94,526,Multiple,105011.63,1,BR075,2018-06-10,2024-09-05,Too many fees 💸,Negative,0.7381492853164673
CID098675,Neha Iyer,60,Other,Rajasthan,Chennai,Divorced,17,NRI,860337.85,3,0,1,446969.53,37247.46,385,Business,14413.41,0,BR089,2017-08-21,2024-06-03,Excellent service! 😊,Positive,0.9848268032073975
CID098676,Neha Singh,26,Other,Gujarat,Delhi,Single,19,Student,693951.2,3,0,1,1929918.07,160826.51,517,Business,71289.08,1,BR049,2013-10-27,2024-11-03,Too many fees 💸,Negative,0.7381492853164673
CID098677,Rohan Gupta,42,Other,Maharashtra,Chennai,Divorced,10,Student,469514.34,2,1,0,1165048.5,97087.38,324,Multiple,0.0,1,BR079,2021-04-21,2024-09-05,Too many fees 💸,Negative,0.7381492853164673
CID098678,Priya Rao,30,Other,Telangana,Kolkata,Widowed,2,Salary,930889.45,2,1,0,1811581.35,150965.11,417,Business,59434.99,0,BR084,2023-07-14,2024-12-01,Long waits ⏲️,Negative,0.6278406381607056
CID098679,Amit Sharma,38,Female,West Bengal,Kolkata,Single,0,NRI,753423.41,2,0,0,1156878.55,96406.55,527,Multiple,54810.91,1,BR002,2025-04-21,2025-04-22,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098680,Ananya Singh,75,Female,Delhi,Mumbai,Divorced,17,Senior Citizen,861843.8,1,0,0,863758.45,71979.87,677,Personal,14948.23,0,BR066,2023-05-17,2025-01-27,App crashes 📵,Negative,0.9142545461654663
CID098681,Priya Rao,85,Other,Telangana,Kolkata,Widowed,10,Salary,998438.81,3,0,0,438651.74,36554.31,400,Business,13061.17,0,BR018,2024-02-11,2025-01-07,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098682,Priya Gupta,47,Male,Maharashtra,Chennai,Single,10,Senior Citizen,776423.13,3,1,1,1318238.9,109853.24,357,Personal,30710.25,0,BR070,2024-07-14,2024-08-13,Very satisfied 👍,Positive,0.9811439514160156
CID098683,Sunita Iyer,85,Male,Tamil Nadu,Ahmedabad,Widowed,9,Senior Citizen,7126.96,1,1,0,1978998.12,164916.51,364,Education,45847.4,1,BR022,2020-03-21,2025-05-19,App crashes 📵,Negative,0.9142545461654663
CID098684,Amit Verma,39,Female,Uttar Pradesh,Bangalore,Married,14,Senior Citizen,138035.9,2,1,1,261626.79,21802.23,850,Personal,4876.84,0,BR024,2015-06-14,2025-03-04,Excellent service! 😊,Positive,0.9848268032073975
CID098685,Amit Singh,61,Male,Uttar Pradesh,Delhi,Widowed,7,Senior Citizen,486392.45,1,0,0,1082093.48,90174.46,395,Multiple,57493.29,1,BR018,2022-04-15,2025-01-11,Poor service 😠,Negative,0.9434412717819214
CID098686,Rahul Iyer,47,Female,Gujarat,Chennai,Widowed,0,Student,864324.75,3,1,0,1589204.67,132433.72,853,Education,33888.91,0,BR074,2025-04-21,2024-07-09,Professional staff 🌟,Positive,0.9108184576034546
CID098687,Priya Verma,58,Other,Delhi,Bangalore,Married,11,Salary,291999.61,1,1,0,1089492.34,90791.03,636,Gold,11370.63,0,BR061,2014-08-11,2025-05-01,Rude staff 😡,Negative,0.9344054460525513
CID098688,Rohan Iyer,63,Other,Maharashtra,Delhi,Married,8,NRI,47138.29,1,1,0,499395.39,41616.28,308,Auto,10384.92,0,BR048,2018-07-27,2024-09-13,No waiting time ⚡,Neutral,0.6319148540496826
CID098689,Sunita Sharma,53,Other,Tamil Nadu,Mumbai,Widowed,12,Salary,225363.49,4,0,1,1086790.25,90565.85,539,Multiple,57441.08,0,BR056,2016-02-21,2024-06-21,No waiting time ⚡,Neutral,0.6319148540496826
CID098690,Amit Kumar,25,Male,Rajasthan,Lucknow,Married,2,Student,727754.7,4,0,1,1035736.9,86311.41,692,Education,25871.5,0,BR052,2023-07-20,2024-08-18,Very satisfied 👍,Positive,0.9811439514160156
CID098691,Amit Iyer,64,Male,Maharashtra,Delhi,Single,17,Salary,790779.36,2,0,1,1230962.86,102580.24,483,Home,43383.14,1,BR074,2009-01-21,2025-05-21,App crashes 📵,Negative,0.9142545461654663
CID098692,Sunita Iyer,85,Male,Rajasthan,Pune,Married,6,Student,183759.84,2,1,0,612436.3,51036.36,891,Education,15209.27,1,BR029,2019-08-24,2024-08-05,Too many fees 💸,Negative,0.7381492853164673
CID098693,Rohan Singh,65,Other,Uttar Pradesh,Chennai,Married,8,Premium,433055.29,2,1,1,516304.03,43025.34,337,Auto,9540.6,0,BR092,2019-04-23,2025-05-01,Excellent service! 😊,Positive,0.9848268032073975
CID098694,Sunita Sharma,37,Male,Delhi,Mumbai,Single,6,Salary,54748.47,1,1,1,764325.66,63693.81,493,Multiple,39311.29,0,BR049,2021-06-20,2024-11-10,Excellent service! 😊,Positive,0.9848268032073975
CID098695,Ananya Rao,53,Male,Uttar Pradesh,Lucknow,Divorced,1,NRI,656761.94,2,0,0,564982.99,47081.92,564,Multiple,0.0,0,BR037,2024-10-02,2024-08-04,No waiting time ⚡,Neutral,0.6319148540496826
CID098696,Amit Kumar,50,Other,Uttar Pradesh,Ahmedabad,Divorced,18,Premium,472153.1,4,1,1,656617.45,54718.12,734,Personal,15619.59,0,BR019,2012-08-11,2024-11-17,Great mobile app 🥰,Positive,0.9832854866981506
CID098697,Priya Verma,67,Female,West Bengal,Lucknow,Married,20,Student,446377.05,4,1,0,701186.77,58432.23,876,Education,17410.24,1,BR028,2019-09-27,2025-04-21,Long waits ⏲️,Negative,0.6278406381607056
CID098698,Priya Rao,60,Female,Tamil Nadu,Bangalore,Single,2,Student,384722.29,2,0,1,602474.51,50206.21,811,Home,17738.34,0,BR042,2025-02-17,2024-06-05,Average experience 😐,Neutral,0.6517417430877686
CID098699,Rohan Iyer,60,Other,Uttar Pradesh,Pune,Widowed,17,Premium,608049.01,2,0,0,937767.78,78147.32,425,Multiple,44905.49,1,BR008,2021-01-22,2025-03-21,Long waits ⏲️,Negative,0.6278406381607056
CID098700,Priya Rao,32,Male,Rajasthan,Mumbai,Married,16,Senior Citizen,392094.28,3,1,0,266427.3,22202.27,561,Education,6676.36,0,BR053,2011-07-25,2024-10-18,Professional staff 🌟,Positive,0.9108184576034546
CID098701,Rohan Kumar,39,Other,Tamil Nadu,Hyderabad,Widowed,2,Joint,523916.29,2,0,1,385808.58,32150.72,624,Personal,8243.04,0,BR004,2024-01-21,2024-11-30,App works fine 📱,Positive,0.8045811653137207
CID098702,Ananya Gupta,83,Other,Tamil Nadu,Ahmedabad,Single,13,Salary,842296.61,3,1,1,1110600.29,92550.02,384,Auto,17284.39,0,BR019,2014-04-28,2025-03-23,Excellent service! 😊,Positive,0.9848268032073975
CID098703,Rohan Gupta,75,Female,Delhi,Bangalore,Single,15,Salary,849439.52,4,0,0,1969417.39,164118.12,580,Gold,31453.98,0,BR014,2021-09-14,2025-03-25,Great mobile app 🥰,Positive,0.9832854866981506
CID098704,Sunita Gupta,44,Female,Telangana,Chennai,Widowed,14,Premium,855512.09,1,1,1,1826790.95,152232.58,312,Multiple,95920.56,0,BR057,2025-01-25,2025-05-02,Excellent service! 😊,Positive,0.9848268032073975
CID098705,Ananya Singh,60,Male,Karnataka,Bangalore,Widowed,20,Student,356490.31,3,1,0,544818.91,45401.58,432,Personal,11881.33,0,BR071,2024-07-28,2024-10-07,App works fine 📱,Positive,0.8045811653137207
CID098706,Amit Kumar,52,Female,Telangana,Chennai,Single,8,NRI,288751.72,2,1,0,1934918.24,161243.19,798,Multiple,0.0,1,BR022,2020-11-14,2024-10-30,Poor service 😠,Negative,0.9434412717819214
CID098707,Rahul Gupta,25,Male,West Bengal,Delhi,Married,19,Savings,816209.98,3,1,0,1048137.86,87344.82,702,Multiple,54686.5,1,BR092,2019-09-23,2024-09-22,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID098708,Neha Kumar,56,Male,Gujarat,Mumbai,Widowed,4,Premium,341718.33,1,1,1,1137162.8,94763.57,397,Multiple,56591.57,0,BR081,2021-11-06,2024-10-19,Very satisfied 👍,Positive,0.9811439514160156
CID098709,Amit Verma,78,Female,Rajasthan,Delhi,Divorced,9,Student,789875.58,4,0,0,1350154.6,112512.88,369,Gold,14459.75,0,BR052,2018-06-06,2024-10-12,No waiting time ⚡,Neutral,0.6319148540496826
CID098710,Rohan Kumar,36,Other,Telangana,Hyderabad,Married,3,Current,858642.24,4,1,0,550730.29,45894.19,563,Home,20487.93,0,BR078,2023-05-04,2025-01-15,Very satisfied 👍,Positive,0.9811439514160156
CID098711,Priya Verma,79,Male,Telangana,Chennai,Married,3,Joint,426376.52,3,0,0,214003.22,17833.6,553,Multiple,10845.63,1,BR016,2023-10-21,2025-02-26,Long waits ⏲️,Negative,0.6278406381607056
CID098712,Priya Iyer,66,Female,Maharashtra,Mumbai,Divorced,8,Current,834814.25,2,0,0,584746.77,48728.9,758,Business,21348.45,1,BR100,2021-04-21,2024-10-12,Very satisfied 👍,Positive,0.9811439514160156
CID098713,Neha Verma,67,Other,West Bengal,Pune,Widowed,14,Current,593897.48,1,1,1,1310997.14,109249.76,850,Education,35392.1,0,BR085,2025-02-14,2024-11-10,Great mobile app 🥰,Positive,0.9832854866981506
CID098714,Priya Singh,32,Male,West Bengal,Ahmedabad,Divorced,3,NRI,99330.18,3,1,1,1377574.2,114797.85,810,Home,44508.47,0,BR075,2022-11-10,2024-09-29,Average experience 😐,Neutral,0.6517417430877686
CID098715,Priya Gupta,42,Other,West Bengal,Jaipur,Divorced,10,Joint,985801.65,3,1,0,733331.33,61110.94,805,Education,20507.19,0,BR094,2022-12-29,2024-11-09,Professional staff 🌟,Positive,0.9108184576034546
CID098716,Sunita Sharma,42,Male,Gujarat,Hyderabad,Single,0,Senior Citizen,65983.46,4,0,1,1953878.84,162823.24,327,Multiple,89962.99,1,BR033,2025-04-21,2024-12-24,Rude staff 😡,Negative,0.9344054460525513
CID098717,Amit Singh,54,Other,Tamil Nadu,Kolkata,Widowed,14,Savings,166355.35,2,0,0,1188258.93,99021.58,504,Multiple,59034.17,1,BR093,2017-02-12,2024-07-18,Too many fees 💸,Negative,0.7381492853164673
CID098718,Ananya Gupta,59,Male,Delhi,Pune,Divorced,3,Savings,59233.32,4,0,0,729743.77,60811.98,392,Gold,9812.87,1,BR042,2024-11-14,2024-07-23,Long waits ⏲️,Negative,0.6278406381607056
CID098719,Neha Sharma,40,Female,Karnataka,Pune,Widowed,11,Joint,933421.58,4,1,0,1750911.2,145909.27,633,Business,62694.35,1,BR069,2021-10-26,2024-06-24,Rude staff 😡,Negative,0.9344054460525513
CID098720,Sunita Rao,28,Male,Karnataka,Jaipur,Divorced,19,Student,446922.62,1,0,1,1654639.78,137886.65,344,Multiple,82584.33,1,BR087,2008-02-02,2024-12-04,Long waits ⏲️,Negative,0.6278406381607056
CID098721,Rahul Iyer,46,Male,Uttar Pradesh,Ahmedabad,Single,8,NRI,550008.99,1,1,0,951573.44,79297.79,534,Multiple,44417.15,1,BR050,2022-02-03,2024-10-18,Long waits ⏲️,Negative,0.6278406381607056
CID098722,Neha Iyer,70,Male,Delhi,Lucknow,Divorced,18,Premium,4961.45,2,0,0,1055693.52,87974.46,613,Personal,24358.51,1,BR060,2013-04-25,2025-01-08,Long waits ⏲️,Negative,0.6278406381607056
CID098723,Amit Kumar,34,Female,Uttar Pradesh,Ahmedabad,Married,6,Current,977857.95,3,0,1,1631430.19,135952.52,428,Personal,32834.17,0,BR082,2023-09-16,2024-12-29,Too many fees 💸,Negative,0.7381492853164673
CID098724,Amit Verma,40,Female,Karnataka,Kolkata,Widowed,3,Current,679359.9,2,0,1,1219141.31,101595.11,349,Education,33360.38,0,BR052,2023-03-26,2024-12-05,App works fine 📱,Positive,0.8045811653137207
CID098725,Sunita Kumar,72,Other,Tamil Nadu,Ahmedabad,Widowed,0,Student,545448.22,1,1,0,1129951.38,94162.61,862,Business,36483.53,1,BR066,2025-04-21,2025-01-09,Long waits ⏲️,Negative,0.6278406381607056
CID098726,Ananya Gupta,67,Other,West Bengal,Lucknow,Married,8,Savings,551716.27,1,0,0,1015585.76,84632.15,445,Auto,14556.5,0,BR081,2021-05-30,2024-10-15,Rude staff 😡,Negative,0.9344054460525513
CID098727,Amit Iyer,48,Male,West Bengal,Delhi,Divorced,5,Premium,372403.34,4,0,0,1006054.85,83837.9,868,Home,33496.29,0,BR075,2022-11-19,2024-10-24,Average experience 😐,Neutral,0.6517417430877686
CID098728,Sunita Iyer,62,Other,Uttar Pradesh,Pune,Single,10,Salary,180030.86,1,0,1,1868234.03,155686.17,701,Education,39915.79,0,BR023,2019-01-09,2024-08-30,Great mobile app 🥰,Positive,0.9832854866981506
CID098729,Neha Kumar,34,Other,Gujarat,Chennai,Widowed,18,Premium,483108.92,4,0,1,1030728.54,85894.04,636,Business,32099.91,0,BR047,2020-04-29,2024-09-06,Professional staff 🌟,Positive,0.9108184576034546
CID098730,Priya Gupta,25,Female,Gujarat,Hyderabad,Divorced,10,Student,541014.65,4,1,1,662903.03,55241.92,734,Multiple,0.0,0,BR090,2018-09-14,2024-09-05,App crashes 📵,Negative,0.9142545461654663
CID098731,Neha Verma,27,Male,Uttar Pradesh,Kolkata,Divorced,4,Salary,855766.57,2,1,0,1102302.84,91858.57,662,Personal,18584.6,0,BR004,2022-03-09,2025-01-15,Professional staff 🌟,Positive,0.9108184576034546
